ProductID,ItemNum,Name,CatYear,ExpirationDate,Discontinued,Cat1Name,Cat2Name,Page1,Page2,Description,Keywords,Colors,Themes,Dimension1,Dimension1Units,Dimension1Type,Dimension2,Dimension2Units,Dimension2Type,Dimension3,Dimension3Units,Dimension3Type,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Prc1,Prc2,Prc3,Prc4,Prc5,Prc6,PrCode,PiecesPerUnit1,PiecesPerUnit2,PiecesPerUnit3,PiecesPerUnit4,PiecesPerUnit5,PiecesPerUnit6,QuoteUponRequest,PriceIncludeClr,PriceIncludeSide,PriceIncludeLoc,SetupChg,SetupChgCode,ScreenChg,ScreenChgCode,PlateChg,PlateChgCode,DieChg,DieChgCode,ToolingChg,ToolingChgCode,RepeatChg,RepeatChgCode,AddClrChg,AddClrChgCode,AddClrRunChg1,AddClrRunChg2,AddClrRunChg3,AddClrRunChg4,AddClrRunChg5,AddClrRunChg6,AddClrRunChgCode,IsRecyclable,IsEnvironmentallyFriendly,IsNewProd,NotSuitable,Exclusive,Hazardous,OfficiallyLicensed,IsFood,IsClothing,ImprintSize1,ImprintSize1Units,ImprintSize1Type,ImprintSize2,ImprintSize2Units,ImprintSize2Type,ImprintLoc,SecondImprintSize1,SecondImprintSize1Units,SecondImprintSize1Type,SecondImprintSize2,SecondImprintSize2Units,SecondImprintSize2Type,SecondImprintLoc,DecorationMethod,NoDecoration,NoDecorationOffered,NewPictureURL,NewPictureFile,ErasePicture,NewBlankPictureURL,NewBlankPictureFile,EraseBlankPicture,NotPictured,MadeInCountry,AssembledInCountry,DecoratedInCountry,ComplianceList,WarningLbl,ComplianceMemo,ProdTimeLo,ProdTimeHi,RushProdTimeLo,RushProdTimeHi,Packaging,CartonL,CartonW,CartonH,WeightPerCarton,UnitsPerCarton,ShipPointCountry,ShipPointZip,Comment,Verified,UpdateInventory,InventoryOnHand,InventoryOnHandAdd,InventoryMemo
2837398,LFF-RB08,Robot Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Robot Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Robot, Sci-fi, Technology, Science, Robo, Scientist",Silver/Metallic Blue,"Exercise, Health, Medical, Science",2.625,1,1,1.5,1,2,4.5,1,3,100,250,500,1000,2500,0,3.62,3.53,3.38,3.28,3.17,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.375,1,2,0.75,1,3,Chest,0.5,1,2,0.375,1,3,Underware,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,15,23,250,US,63114,,TRUE,FALSE,2134,0,
1607603,LFF-RD16,Rubber Duck Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Rubber Duck Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Rubber Duck, Duck, Rubber, Bath, Animal, Bird, Bathtub",Yellow,"Animal, Exercise, Health, Medical",3,1,1,2,1,2,3,1,3,100,250,500,1000,2500,0,3.08,2.95,2.85,2.75,2.63,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,0.625,1,3,Chest,0.75,1,2,0.25,1,3,Back,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,22,15,14,20,250,US,63114,,TRUE,FALSE,8861,0,
2836563,LFF-RK08,Rocket Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Rocket Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Science, Scientist, Rocket, Ship, Space, Outer Space, Moon, Planet, Galaxy, Universe",Silver,"Aviation, Exercise, Health, Medical, Science",2.25,1,1,1.375,1,2,4.625,1,3,100,250,500,1000,2500,0,3.73,3.67,3.53,3.43,3.32,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,1,2,1.25,1,3,Front,0.5,1,2,1.25,1,3,Back,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,22,15,14,19,400,US,63114,,TRUE,FALSE,5958,0,
5299417,LFF-RO17,Robot 2.0 Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Robot 2.0 Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Robot, Sci-fi, Technology, Science, Robo, Scientist",Silver,Science,3.25,1,1,2.625,1,2,1.75,1,3,100,250,500,1000,2500,0,3.62,3.52,3.38,3.28,3.17,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,1,2,0.5,1,3,Front,0.75,1,2,0.5,1,3,Front Alt.,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,13,14,25,300,US,63114,,TRUE,FALSE,4516,0,
2836566,LFF-SH06,Super Hero Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Super Hero Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Super Hero, Hero, Heroine, Super, Justice, Fantasy, Cape, Fly, Man, Heroic, Comics, Cartoon",Blue/Red,"Exercise, Health, Medical",2.625,1,1,1.375,1,2,4,1,3,100,250,500,1000,2500,0,3.72,3.62,3.48,3.38,3.27,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1,2,1.25,1,3,Back,1.25,1,2,0.375,1,3,Front,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,22,15,14,22,300,US,63114,,TRUE,FALSE,544,0,
1607601,LFF-SK08,Cartoon Shark Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Cartoon Shark Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Animal, Shark, Ocean, Sea, Lake, Great White, Cartoon",Blue,"Animal, Exercise, Fishing, Health, Medical",6.5,1,1,2.5,1,2,2.5,1,3,100,250,500,1000,2500,0,3.62,3.52,3.38,3.28,3.17,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5,1,2,0.75,1,3,Belly,1,1,2,0.5,1,3,Side,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,13,14,22,200,US,63114,,TRUE,FALSE,2000,0,
1602390,LFF-ST01,Stressed-Out Man Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Stressed-Out Man Shaped Polyurethane Stress Reliever. White stress relievers may discolor over time. Please store them in their plastic bags away from direct sunlight and distribute within 3 months.,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Man, Stressed Out, Stressed, Tangle, Tangled",Blue/White,"Exercise, Gymnastics, Health, Medical, Office",4,1,1,2.125,1,2,3.75,1,3,100,250,500,1000,2500,0,3.72,3.62,3.48,3.38,3.27,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,1,1,3,Back,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,15,23,250,US,63114,,TRUE,FALSE,1145,0,
2547299,LFF-TC07,Treasure Chest Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Treasure Chest Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Treasure, Chest, Pirate, Bury, Island",Brown/Gold,"Exercise, Health, Medical, Money",3.25,1,1,2.25,1,2,2.5,1,3,100,250,500,1000,2500,0,3.68,3.58,3.43,3.33,3.22,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.25,1,2,0.75,1,3,Front Top of Lid,2.25,1,2,0.5,1,3,"Front, Lower Chest",Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,22,15,14,25,200,US,63114,,TRUE,FALSE,3683,0,
5299418,LFF-UN17,Unicorn Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Unicorn Shaped Polyurethane Stress Reliever. White stress relievers may discolor over time. Please store them in their plastic bags away from direct sunlight and distribute within 3 months.,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Animal, Unicorn, Horse, Fantasy, Princess, Kingdom, Wings, Fly",White,"Animal, Science",4.75,1,1,4,1,2,1.625,1,3,100,250,500,1000,2500,0,3.82,3.75,3.6,3.5,3.38,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.375,1,2,1,1,3,Side,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,15,22,250,US,63114,,TRUE,FALSE,0,0,
4552029,LFF-VK15,Viking Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Viking, Nomad, Saxon, Anglo, People",Brown/Yellow/Beige,"Exercise, Health, Medical, Sports",3.125,1,1,3.75,1,2,2,1,3,100,250,500,1000,2500,0,3.82,3.75,3.6,3.5,3.38,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.125,1,2,,0,0,Shield,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,13,18,250,US,63114,,TRUE,FALSE,1542,0,
1607591,LFF-WZ01,Wizard Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Wizard Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Man, Wizard, Fantasy, Spell, Midievel, Merlin, Mystic, Warlock, Magic",Navy Blue,"Exercise, Health, Magic, Medical",2.5,1,1,2.125,1,2,4,1,3,100,250,500,1000,2500,0,3.82,3.75,3.6,3.5,3.38,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,1,2,1.25,1,3,Back,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,13,19,250,US,63114,,TRUE,FALSE,1999,0,
4306022,LFF-ZM13,Zombie Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Zombie Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Zombie, Fantasy, Dead, Walking, Science, Frankenstein, Monster, Halloween",Black/White/Green,"Exercise, Halloween, Health, Medical",2.625,1,1,1.375,1,2,4.5,1,3,100,250,500,1000,2500,0,3.58,3.47,3.35,3.25,3.12,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,1,1,3,Back,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,22,15,14,27,350,US,63114,,TRUE,FALSE,9860,0,
2837987,LFN-AT08,ATM Machine Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,ATM Machine Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Money, Cash, Atm, Teller, Machine, Automatic, Bank, Loan, Vault, Safe, Bills, Currency",Gray/White,"Banking, Exercise, Health, Medical, Money",1.875,1,1,1.75,1,2,4.125,1,3,100,250,500,1000,2500,0,3.68,3.58,3.43,3.33,3.22,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1,2,0.75,1,3,"Front, Below Screen",1.25,1,2,0.25,1,3,"Front, Above Screen",Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,22,15,14,27,250,US,63114,,TRUE,FALSE,216,0,
2549112,LFN-BN07,Businessman Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,NON-STOCK STRESS RELIEVER. This items not normally carried in inventory but can be ordered as a custom overseas order. Businessman Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Man, Business, Businessman, Office, Work, Commute, Meeting, Presentation",Gray/Black/Beige,"Exercise, Health, Medical, Office",2.125,1,1,1.5,1,2,4.625,1,3,1000,2500,0,0,0,0,2.9,2.53,0,0,0,0,CC,1,1,0,0,0,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0,0,0,0,GG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,1.5,1,3,Back,0.5,1,2,0.375,1,3,"Front, on Brief Case",Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,CN,"Prop 65, ASTM, CPSIA, CCPSA",,,75,77,50,53,Bulk,22,15,14,21,350,US,63114,,TRUE,FALSE,311,0,
4306801,LFN-CB13,Custom Bucks Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Custom Bucks Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Money, Cash, Bank, Vault, Safe, Bills, Currency, Dollar, Euro, Peso, Vividcolor, Vivid Color, Full Color, Digital",Light Gray,"Banking, Exercise, Health, Medical, Money",4.5,1,1,2,1,2,0.625,1,3,150,250,500,1000,2500,0,2.38,2.3,2.2,2.08,2,0,CCCCC,1,1,1,1,1,0,FALSE,Full-color digital print,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.25,1,2,1.75,1,3,Front,4.25,1,2,1.75,1,3,Back,4-Color Process,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,22,15,14,30,600,US,63114,,TRUE,FALSE,3707,0,
1353556,LFN-CR04,Credit Card Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Credit card shaped stress reliever. White stress relievers may discolor over time. Please store them in their plastic bags away from direct sunlight and distribute within 3 months.,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Cash, Money, Credit, Credit Card, Plastic, Chip, Pay, Vividcolor, Vivid Color, Full Color, Digital",White,"Banking, Exercise, Health, Medical, Money",3.5,1,1,0.75,1,2,2.25,1,3,150,250,500,1000,2500,0,2.13,2.08,2,1.92,1.82,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,1,2,1.5,1,3,Front,3,1,2,1.25,1,3,Back,"Pad, Digital",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,13,27,500,US,63114,,TRUE,FALSE,0,0,
1353617,LFN-DS04,Dollar Sign Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Dollar Sign Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Money, Cash, Atm, Teller, Machine, Automatic, Bank, Loan, Vault, Safe, Bills, Currency, Dollar, Bill, Dollar Sign","Gold, Green","Banking, Exercise, Health, Medical, Money",2.25,1,1,1,1,2,3.25,1,3,150,250,500,1000,2500,0,2.23,2.17,2.08,1.98,1.9,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,0.5,1,3,Front on 1 to 3 Panels,1,1,2,2,1,3,Back,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,15,30,500,US,63114,,TRUE,FALSE,14563,0,
4552030,LFN-GB15,Gold Bar Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Gold Bar Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration",Gold,"Banking, Exercise, Health, Medical, Money",3.75,1,1,0.875,1,2,1.5,1,3,150,250,500,1000,2500,0,2.18,2.12,2.07,1.95,1.87,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.25,1,2,0.625,1,3,Top,2.5,1,2,1.125,1,3,Bottom,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,13,10,24,500,US,63114,,TRUE,FALSE,9023,0,
1353593,LFN-HD01,$100 Bill Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,$100 Bill Shaped Polyurethane Stress Reliever. White stress relievers may discolor over time. Please store them in their plastic bags away from direct sunlight and distribute within 3 months.,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Money, Cash, Atm, Teller, Machine, Automatic, Bank, Loan, Vault, Safe, Bills, Currency, Dollar, Million, Bill",White,"Banking, Exercise, Health, Medical, Money",4.5,1,1,0.625,1,2,2,1,3,150,250,500,1000,2500,0,2.57,2.47,2.35,2.25,2.13,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.75,1,2,1.25,1,3,Back,4.25,1,2,1.75,1,3,Side,"Pad, Digital",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,22,15,14,27,600,US,63114,,TRUE,FALSE,9248,0,
1353554,LFN-MB02,Money Bag Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Money Bag Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Money, Cash, Atm, Teller, Machine, Automatic, Bank, Loan, Vault, Safe, Bills, Currency, Bag, Robbery",Beige,"Banking, Exercise, Health, Medical, Money",2.5,1,1,1.75,1,2,3.5,1,3,100,250,500,1000,2500,0,2.7,2.58,2.48,2.38,2.27,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.125,1,2,1,1,3,Front on Smooth Area,1,1,2,1,1,3,Back,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,13,20,250,US,63114,,TRUE,FALSE,0,0,
1353613,LFN-MD01,Million Dollar Bill Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Million Dollar Bill Shaped Polyurethane Stress Reliever. White stress relievers may discolor over time. Please store them in their plastic bags away from direct sunlight and distribute within 3 months.,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Money, Cash, Atm, Teller, Machine, Automatic, Bank, Loan, Vault, Safe, Bills, Currency, Dollar, Million",White,"Banking, Exercise, Health, Medical, Money",4.5,1,1,0.625,1,2,2,1,3,150,250,500,1000,2500,0,2.38,2.3,2.2,2.08,2,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.75,1,2,1.25,1,3,Back,4.25,1,2,1.75,1,3,Side,"Pad, Digital",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,13,24,400,US,63114,,TRUE,FALSE,2447,0,
5769264,LFN-PS18,Piggy Bank Slo-Release Serenity Squishyª,2026,12/31/2026,FALSE,Squeeze Toys,,,,Piggy Bank Shaped Slo-Release Polypropylene Serenity Squishy.,"Stress Toy, Novelty, Squeeze, Tension, Anxiety, Frustration, Stress, Reliever, Squishy, Serenity, Pig, Piggy, Swine, Farm, Animal, Bank, Money, Save, Savings",Pink,"Animal, Banking, Office, Party, College",2.625,1,1,2.25,1,2,1.875,1,3,100,250,500,1000,2500,0,3.3,3.18,3.08,2.98,2.87,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,0.5,1,3,Side,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,13,10,16,250,US,63114,,TRUE,FALSE,2934,0,
1353561,LFN-TP20,Thrifty Pig Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Thrifty Pig Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Pig, Swine, Thrifty, Farm, Ranch, Barn, Save, Bank, Dollar, Currency","Blue, Lime Green, Pink, Red","Animal, Banking, Exercise, Health, Money",4,1,1,2.875,1,2,2,1,3,100,250,500,1000,2500,0,3.2,3.08,2.98,2.88,2.77,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.125,1,2,0.75,1,3,Side,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,13,14,24,200,US,63114,,TRUE,FALSE,38377,0,
1353250,LFN-WS03,Wall Street Bull Stress Reliever,2026,12/31/2026,FALSE,Squeeze Toys,,,,Wall Street Bull Shaped Polyurethane Stress Reliever,"Stress Toy, Squishy, Novelty, Squeeze, Tension, Anxiety, Frustration, Stock, Trade, Wall Street, Wall, Street, New York, Nyc, Bull, Bear, Market, Index, Gain, Loss, Profit","Black, Blue, Red","Animal, Banking, Exercise, Health, Money",4.5,1,1,2,1,2,3,1,3,100,250,500,1000,2500,0,3.2,3.08,2.98,2.88,2.77,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,0.75,1,3,Back,1.25,1,2,0.5,1,3,Side,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA, CCPSA",,,5,7,0,0,Bulk,24,14,15,23,200,US,63114,,TRUE,FALSE,6254,0,
